Block	Column	Flags	F532	F635	SNR 532	SNR 635	Lectin	Sample
2	11	0	612	170	24.325	3.657	LEL Vector	S1-77A
2	12	0	581	157	47.909	13.4	LEL Vector	S1-77A
2	13	0	16948	7452	219.5	38.260999999999996	MPL Vector	S1-77A
2	14	0	12177	4014	161.776	18.451	MPL Vector	S1-77A
2	15	0	16001	5988	472.121	31.401999999999997	MPL Vector	S1-77A
2	1	0	722	256	37.6	11.069	BPL Vector	S1-77A
2	2	0	699	242	30.714000000000002	9.443999999999999	BPL Vector	S1-77A
2	3	0	591	169	27.238000000000003	6.815	BPL Vector	S1-77A
2	4	0	1036	564	115.69200000000001	49.78	MAA-I Vector	S1-77A
2	5	0	1038	557	135.577	85.912	MAA-I Vector	S1-77A
2	6	0	888	378	94.2	25.615	MAA-I Vector	S1-77A
2	7	0	2147	18567	128.07399999999998	236.959	STL Vector	S1-77A
2	8	0	1083	13931	86.17399999999999	412.784	STL Vector	S1-77A
2	9	0	1272	17863	109.26899999999999	332.561	STL Vector	S1-77A
2	10	0	430	326	17.514	13.009	WFA Vector	S1-77A
2	11	0	457	309	18.788	15.013	WFA Vector	S1-77A
2	12	0	443	312	25.214000000000002	8.802	WFA Vector	S1-77A
2	13	0	1029	817	23.487	4.316	DBA Vector	S1-77A
2	14	0	873	707	28.096999999999998	10.179	DBA Vector	S1-77A
2	15	0	923	709	54.05	26.963	DBA Vector	S1-77A
2	1	0	672	322	23.08	11.692	SBA Vector	S1-77A
2	2	0	627	314	24.739	8.937999999999999	SBA Vector	S1-77A
2	3	0	622	288	24.783	8.406	SBA Vector	S1-77A
2	4	0	108	45	7.393	1.2819999999999998	HHL Vector	S1-77A
2	5	0	126	47	8.964	1.5530000000000002	HHL Vector	S1-77A
2	6	0	145	46	13.08	2.385	HHL Vector	S1-77A
2	7	0	1363	2646	197.64	102.10700000000001	DSA Vector	S1-77A
2	8	0	1068	1544	175.083	49.623000000000005	DSA Vector	S1-77A
2	9	0	1337	2216	270.409	177.581	DSA Vector	S1-77A
2	10	0	934	355	22.15	2.343	ECA Vector	S1-77A
2	11	0	958	387	21.13	2.431	ECA Vector	S1-77A
2	12	0	1080	448	18.792	2.34	ECA Vector	S1-77A
2	13	0	1399	973	27.936	5.3260000000000005	GSL-II Vector	S1-77A
2	14	0	1255	738	37.813	10.667	GSL-II Vector	S1-77A
2	15	0	1423	906	47.74100000000001	12.806	GSL-II Vector	S1-77A
2	1	0	942	430	23.359	10.113999999999999	LTL Lotus Vector	S1-77A
2	2	0	962	440	23.375	10.302	LTL Lotus Vector	S1-77A
2	3	0	1043	528	19.745	2.023	LTL Lotus Vector	S1-77A
2	4	0	985	233	36.704	6.843999999999999	GNA Vector	S1-77A
2	5	0	1192	257	56.5	23.933000000000003	GNA Vector	S1-77A
2	6	0	1839	243	5.138999999999999	0.289	GNA Vector	S1-77A
2	7	0	727	131	2.063	0.14800000000000002	NPL Vector	S1-77A
2	8	0	295	70	11.625	1.921	NPL Vector	S1-77A
2	9	0	861	146	35.905	3.718	NPL Vector	S1-77A
2	10	0	3044	4181	68.744	10.411	MAA-II Vector	S1-77A
2	11	0	3527	4981	88.086	26.32	MAA-II Vector	S1-77A
2	12	0	3060	4310	62.868	35.06	MAA-II Vector	S1-77A
2	13	0	367	255	1.41	0.187	VVA Vector	S1-77A
2	14	0	419	301	2.461	2.323	VVA Vector	S1-77A
2	15	0	358	403	8.898	7.045	VVA Vector	S1-77A
2	1	0	564	277	14.485999999999999	6.75	UEA Sigma	S1-77A
2	2	0	524	272	12.795	2.454	UEA Sigma	S1-77A
2	3	0	497	258	9.265	0.818	UEA Sigma	S1-77A
2	4	0	3003	146	79.975	0.66	PHA-L Sigma	S1-77A
2	5	0	3747	189	174.826	8.193999999999999	PHA-L Sigma	S1-77A
2	6	0	3639	186	12.482000000000001	0.722	PHA-L Sigma	S1-77A
2	7	0	14082	6122	37.21	7.6979999999999995	MAA Sigma	S1-77A
2	8	0	14337	6179	651.895	143.047	MAA Sigma	S1-77A
2	9	0	15103	6345	13.309000000000001	8.697000000000001	MAA Sigma	S1-77A
2	10	0	11708	6459	11.151	10.187999999999999	SNA Sigma	S1-77A
2	11	0	12679	6861	420.93300000000005	92.831	SNA Sigma	S1-77A
2	12	0	11422	6383	36.941	41.053999999999995	SNA Sigma	S1-77A
2	13	0	15036	23189	26.024	22.305	MNA-M EY	S1-77A
2	14	0	13750	22867	32.459	20.828000000000003	MNA-M EY	S1-77A
2	15	0	14279	23833	56.82899999999999	45.018	MNA-M EY	S1-77A
2	1	0	3169	1811	135.5	117.5	SNA-I EY	S1-77A
2	2	0	3643	1935	144.76	25.822	SNA-I EY	S1-77A
2	3	0	4518	2740	215.143	167.708	SNA-I EY	S1-77A
2	4	0	905	1031	128.17600000000002	132.545	SNA-II EY	S1-77A
2	5	0	921	1004	43.95	5.332999999999999	SNA-II EY	S1-77A
2	6	0	931	1078	20.311	5.361000000000001	SNA-II EY	S1-77A
2	7	0	7220	4627	155.609	52.788000000000004	PHA-E EY	S1-77A
2	8	0	6501	2911	302.684	75.67399999999999	PHA-E EY	S1-77A
2	9	0	9949	5782	454.05	135.19	PHA-E EY	S1-77A
2	10	0	2038	688	97.5	12.077	CA EY	S1-77A
2	11	0	6060	1989	159.08100000000002	17.777	CA EY	S1-77A
2	12	0	5707	1874	11.686	7.557	CA EY	S1-77A
2	13	0	12271	20438	20.708000000000002	33.674	MNA-G EY	S1-77A
2	14	0	12610	22137	38.523	89.238	MNA-G EY	S1-77A
2	15	0	12021	21969	37.205999999999996	66.923	MNA-G EY	S1-77A
2	1	0	412	443	0.579	0.435	UEA-II EY	S1-77A
2	2	0	395	351	27.444000000000003	36.957	UEA-II EY	S1-77A
2	3	0	417	507	42.647	63.458	UEA-II EY	S1-77A
2	4	0	731	377	41.474	19.8	CSA EY	S1-77A
2	5	0	715	303	31.905	1.597	CSA EY	S1-77A
2	6	0	656	318	31.25	1.851	CSA EY	S1-77A
2	7	0	1719	2326	111.84200000000001	72.093	UDA EY	S1-77A
2	8	0	1388	1732	90.684	35.818000000000005	UDA EY	S1-77A
2	9	0	2013	4010	113.09100000000001	256.32	UDA EY	S1-77A
2	10	0	24835	10966	951.625	137.25	LcH EY	S1-77A
2	11	0	24795	10501	76.579	43.433	LcH EY	S1-77A
2	12	0	24833	11750	57.886	48.935	LcH EY	S1-77A
2	13	0	14858	8807	36.428000000000004	38.902	TL EY	S1-77A
2	14	0	14426	10237	55.705	48.203	TL EY	S1-77A
2	15	0	13927	10476	48.13	39.811	TL EY	S1-77A
2	1	0	4156	2114	4.124	1.236	ACA EY	S1-77A
2	2	0	4592	3000	24.789	55.68899999999999	ACA EY	S1-77A
2	3	0	4191	2540	162.741	120.861	ACA EY	S1-77A
2	4	0	3023	1408	177.053	69.611	Blackbean EY	S1-77A
2	5	0	3060	1255	160.944	84.75	Blackbean EY	S1-77A
2	6	0	3163	1213	37.207	29.5	Blackbean EY	S1-77A
2	7	0	1705	128	20.768	2.737	PHA-L EY	S1-77A
2	8	0	1714	127	50.543	4.704	PHA-L EY	S1-77A
2	9	0	1646	87	60.8	1.735	PHA-L EY	S1-77A
2	10	0	4219	2360	154.0	95.148	UEA-I EY	S1-77A
2	11	0	3997	2356	12.27	10.523	UEA-I EY	S1-77A
2	12	0	3608	2164	10.901	11.362	UEA-I EY	S1-77A
2	13	0	794	395	10.65	3.2310000000000003	LTL Lotus EY	S1-77A
2	14	0	909	628	16.017	4.3069999999999995	LTL Lotus EY	S1-77A
2	15	0	831	544	25.5	7.556	LTL Lotus EY	S1-77A
2	1	0	9901	4870	46.79	39.446999999999996	MAA EY	S1-77A
2	2	0	10133	4981	47.403999999999996	34.679	MAA EY	S1-77A
2	3	0	9766	4595	11.276	4.125	MAA EY	S1-77A
2	4	0	6488	438	6.795	0.262	PTA GalNAc EY	S1-77A
2	5	0	5742	363	21.951	4.342	PTA GalNAc EY	S1-77A
2	6	0	6079	385	19.756	3.32	PTA GalNAc EY	S1-77A
2	7	0	16643	8470	118.28399999999999	198.615	AMA EY	S1-77A
2	8	0	16573	8349	438.222	174.278	AMA EY	S1-77A
2	9	0	16414	8286	626.435	162.917	AMA EY	S1-77A
2	10	0	1050	300	40.609	4.613	PTA Gal EY	S1-77A
2	11	0	931	252	5.14	2.176	PTA Gal EY	S1-77A
2	12	0	771	227	26.259	3.667	PTA Gal EY	S1-77A
2	13	0	655	177	15.604000000000001	1.18	ASA EY	S1-77A
2	14	0	375	252	8.592	2.4090000000000003	ASA EY	S1-77A
2	15	0	391	249	15.133	3.568	ASA EY	S1-77A
2	1	0	983	2007	12.162	27.791999999999998	HPA Sigma	S1-77A
2	2	0	940	1602	9.168	17.723	HPA Sigma	S1-77A
2	3	0	941	1392	1.344	1.9580000000000002	HPA Sigma	S1-77A
2	4	0	15260	5204	16.2	4.493	TJA-II Aniara	S1-77A
2	5	0	15055	5037	57.528999999999996	71.029	TJA-II Aniara	S1-77A
2	6	0	16683	5526	81.117	67.342	TJA-II Aniara	S1-77A
2	7	0	8833	16671	130.32299999999998	833.545	diCBM40 	S1-77A
2	8	0	9378	17761	487.333	832.435	diCBM40 	S1-77A
2	9	0	8598	16812	5.587000000000001	23.084	diCBM40 	S1-77A
2	10	0	5978	2096	4.14	3.4210000000000003	AOL TCI America	S1-77A
2	11	0	5710	2017	232.636	27.985	AOL TCI America	S1-77A
2	12	0	5650	2092	217.955	33.596	AOL TCI America	S1-77A
2	13	0	5605	5126	261.8	109.632	Griffithsin 	S1-77A
2	14	0	6186	5625	267.82599999999996	101.208	Griffithsin 	S1-77A
2	15	0	5872	4974	183.32	44.019	Griffithsin 	S1-77A
2	1	0	1214	1227	80.19	69.154	SLBR-N 	S1-77A
2	2	0	1515	1662	96.13600000000001	103.435	SLBR-N 	S1-77A
2	3	0	1702	2671	106.36399999999999	127.5	SLBR-N 	S1-77A
2	4	0	9538	8172	400.227	284.37	SLBR-H 	S1-77A
2	5	0	8208	6819	91.071	54.076	SLBR-H 	S1-77A
2	6	0	10152	7419	103.956	60.431999999999995	SLBR-H 	S1-77A
2	7	0	5658	12382	290.577	633.435	SLBR-B 	S1-77A
2	8	0	2499	5817	76.152	144.39	SLBR-B 	S1-77A
2	9	0	2327	6456	2.221	10.016	SLBR-B 	S1-77A
2	10	0	18541	32837	786.3330000000001	969.7330000000001	BamBL 	S1-77A
2	11	0	16334	14189	753.176	565.444	BamBL 	S1-77A
2	12	0	16720	14194	642.381	403.825	BamBL 	S1-77A
2	13	0	9226	4734	70.374	145.049	BanLec H84T 	S1-77A
2	14	0	9078	4964	56.788999999999994	135.05700000000002	BanLec H84T 	S1-77A
2	15	0	9417	5086	319.04	62.543	BanLec H84T 	S1-77A
2	1	0	24855	6528	570.946	523.206	Protein A 	S1-77A
2	2	0	4092	1177	522.076	467.32300000000004	Protein A 	S1-77A
2	3	0	59880	13775	1601.0	772.52	Protein A 	S1-77A
2	4	0	65487	24961	1878.375	629.719	Protein G 	S1-77A
2	5	0	65486	22239	1887.625	579.727	Protein G 	S1-77A
2	6	0	65489	16824	428.033	118.616	Protein G 	S1-77A
2	7	0	35937	28267	1373.273	735.207	Protein L 	S1-77A
2	8	0	35029	29232	873.7139999999999	617.0980000000001	Protein L 	S1-77A
2	9	0	36231	21666	1298.7830000000001	759.577	Protein L 	S1-77A
2	10	0	189	108	17.333	15.6	Anti Lewis A Abcam	S1-77A
2	11	0	232	171	26.881999999999998	20.435	Anti Lewis A Abcam	S1-77A
2	12	0	252	155	23.333000000000002	14.818	Anti Lewis A Abcam	S1-77A
2	13	0	778	187	13.0	9.36	Anti Lewis X 	S1-77A
2	14	0	679	178	9.641	28.588	Anti Lewis X 	S1-77A
2	15	0	618	138	26.37	21.107	Anti Lewis X 	S1-77A
2	1	0	231	299	0.27699999999999997	0.741	Anti Lewis Y 	S1-77A
2	2	0	367	502	57.347	86.429	Anti Lewis Y 	S1-77A
2	3	0	442	423	27.408	13.947000000000001	Anti Lewis Y 	S1-77A
2	4	0	359	480	78.68	9.797	Anti Lewis B Sigma	S1-77A
2	5	0	454	438	81.09100000000001	101.53299999999999	Anti Lewis B Sigma	S1-77A
2	6	0	761	665	143.952	194.074	Anti Lewis B Sigma	S1-77A
2	7	0	1477	634	73.652	51.8	Anti Sialyl Lewis X 	S1-77A
2	8	0	1181	374	54.909	46.607	Anti Sialyl Lewis X 	S1-77A
2	9	0	1467	573	81.0	62.125	Anti Sialyl Lewis X 	S1-77A
2	10	0	546	286	29.4	11.885	Anti H1 	S1-77A
2	11	0	739	574	47.294	25.666999999999998	Anti H1 	S1-77A
2	12	0	675	289	33.238	8.086	Anti H1 	S1-77A
2	13	0	15839	527	567.3480000000001	28.4	Anti H2 	S1-77A
2	14	0	15044	447	558.591	10.458	Anti H2 	S1-77A
2	15	0	14067	447	390.86199999999997	13.347000000000001	Anti H2 	S1-77A
2	1	0	497	107	0.41700000000000004	0.631	Anti IgM Thermo Fisher	S1-77A
2	2	0	244	87	18.238	1.81	Anti IgM Thermo Fisher	S1-77A
2	3	0	164	59	6.472	0.27899999999999997	Anti IgM Thermo Fisher	S1-77A
2	4	0	9468	2241	282.857	13.238	Anti IgM Abcam	S1-77A
2	5	0	13725	2812	888.842	138.833	Anti IgM Abcam	S1-77A
2	6	0	9762	2331	659.545	122.69	Anti IgM Abcam	S1-77A
2	7	0	690	301	32.905	10.552	Anti MBL 	S1-77A
2	8	0	1011	442	54.95	23.535999999999998	Anti MBL 	S1-77A
2	9	0	1098	378	54.946999999999996	16.16	Anti MBL 	S1-77A
2	10	0	403	647	68.471	43.458	Anti Galectin 1 	S1-77A
2	11	0	413	622	44.388999999999996	26.323	Anti Galectin 1 	S1-77A
2	12	0	337	356	31.444000000000003	21.281	Anti Galectin 1 	S1-77A
2	13	0	489	249	39.611	5.083	Anti Galectin 3 	S1-77A
2	14	0	733	228	25.916999999999998	1.6280000000000001	Anti Galectin 3 	S1-77A
2	15	0	580	301	21.061	4.678999999999999	Anti Galectin 3 	S1-77A
2	1	0	8866	3908	404.474	77.642	Anti Galectin 9 	S1-77A
2	2	0	10609	4366	410.0	118.146	Anti Galectin 9 	S1-77A
2	3	0	7458	2167	346.75	62.0	Anti Galectin 9 	S1-77A
2	4	0	9176	3786	319.0	62.861999999999995	Anti NEU1 	S1-77A
2	5	0	9613	4067	378.73699999999997	129.308	Anti NEU1 	S1-77A
2	6	0	9340	3278	346.4	96.03	Anti NEU1 	S1-77A
2	7	0	163	73	8.667	3.7	Anti NEU3 	S1-77A
2	8	0	219	96	12.789000000000001	5.367000000000001	Anti NEU3 	S1-77A
2	9	0	145	73	9.0	3.88	Anti NEU3 	S1-77A
2	10	0	14056	3346	1188.167	200.217	Anti PolySia 	S1-77A
2	11	0	21872	4621	61.67100000000001	28.989	Anti PolySia 	S1-77A
2	12	0	19218	4516	60.817	84.167	Anti PolySia 	S1-77A
2	13	0	220	200	18.85	8.362	Anti Ficolin-1 	S1-77A
2	14	0	189	147	4.581	0.8170000000000001	Anti Ficolin-1 	S1-77A
2	15	0	223	210	6.4639999999999995	5.091	Anti Ficolin-1 	S1-77A
2	1	0	737	264	79.632	9.306000000000001	Anti Ficolin-2 	S1-77A
2	2	0	1053	351	83.619	15.872	Anti Ficolin-2 	S1-77A
2	3	0	609	199	128.952	8.074	Anti Ficolin-2 	S1-77A
2	4	0	488	225	50.526	30.214000000000002	Anti Ficolin-3 	S1-77A
2	5	0	462	256	30.8	15.125	Anti Ficolin-3 	S1-77A
2	6	0	351	167	34.048	29.846	Anti Ficolin-3 	S1-77A
2	7	0	136	88	44.6	9.184	Anti MASP-2 	S1-77A
2	8	0	92	74	26.368000000000002	7.0	Anti MASP-2 	S1-77A
2	9	0	92	85	45.667	7.922999999999999	Anti MASP-2 	S1-77A
2	10	0	295	233	58.222	15.793	Anti MASP-1 	S1-77A
2	11	0	378	271	2.396	5.638999999999999	Anti MASP-1 	S1-77A
2	12	0	506	366	17.963	4.914	Anti MASP-1 	S1-77A
2	13	0	2251	357	43.74	4.148	Anti D-dimer 	S1-77A
2	14	0	2596	418	55.48	0.485	Anti D-dimer 	S1-77A
2	15	0	2166	390	75.483	0.603	Anti D-dimer 	S1-77A
2	1	0	780	186	10.573	7.553	Anti P-selectin 	S1-77A
2	2	0	955	248	13.047	8.158	Anti P-selectin 	S1-77A
2	3	0	870	159	13.595	4.985	Anti P-selectin 	S1-77A
2	4	0	342	129	9.726	6.412999999999999	Anti E-selectin 	S1-77A
2	5	0	440	192	17.656	3.344	Anti E-selectin 	S1-77A
2	6	0	280	144	11.790999999999999	2.0340000000000003	Anti E-selectin 	S1-77A
2	7	0	295	81	10.212	2.068	Anti L-selectin 	S1-77A
2	8	0	313	74	14.682	3.0189999999999997	Anti L-selectin 	S1-77A
2	9	0	268	55	14.368	3.588	Anti L-selectin 	S1-77A
2	10	0	838	479	101.52600000000001	57.548	Anti PSGL-1 	S1-77A
2	11	0	814	459	71.789	32.933	Anti PSGL-1 	S1-77A
2	12	0	1064	654	88.941	32.926	Anti PSGL-1 	S1-77A
2	13	0	279	169	7.361000000000001	6.125	Anti ICAM-1 	S1-77A
2	14	0	369	285	34.0	0.762	Anti ICAM-1 	S1-77A
2	15	0	512	531	22.788	1.386	Anti ICAM-1 	S1-77A
2	1	0	356	363	9.81	16.753	Anti VCAM-1 	S1-77A
2	2	0	397	573	40.75	22.308000000000003	Anti VCAM-1 	S1-77A
2	3	0	294	333	26.113000000000003	52.815	Anti VCAM-1 	S1-77A
2	4	0	154	127	7.5760000000000005	21.576999999999998	Anti ST6GAL1 	S1-77A
2	5	0	646	505	20.167	4.249	Anti ST6GAL1 	S1-77A
2	6	0	922	1150	22.333000000000002	7.2860000000000005	Anti ST6GAL1 	S1-77A
2	7	0	1397	1294	74.152	2.334	Anti CL-L1 (CL-10) 	S1-77A
2	8	0	805	361	114.512	5.3629999999999995	Anti CL-L1 (CL-10) 	S1-77A
2	9	0	1052	347	355.0	29.868000000000002	Anti CL-L1 (CL-10) 	S1-77A
2	10	0	59	78	22.95	12.45	Anti CL-K1 (CL-11) 	S1-77A
2	11	0	59	72	6.4	4.029	Anti CL-K1 (CL-11) 	S1-77A
2	12	0	109	146	7.632999999999999	3.728	Anti CL-K1 (CL-11) 	S1-77A
2	13	0	41243	1407	149.355	18.794	Anti VE cadherin 	S1-77A
2	14	0	39176	1548	1230.48	32.441	Anti VE cadherin 	S1-77A
2	15	0	32134	1227	424.4	12.042	Anti VE cadherin 	S1-77A
2	1	0	200	215	21.191999999999997	12.825999999999999	Anti Lewis A Thermo Fisher	S1-77A
2	2	0	241	261	50.178999999999995	19.608	Anti Lewis A Thermo Fisher	S1-77A
2	3	0	373	443	99.273	28.053	Anti Lewis A Thermo Fisher	S1-77A
2	4	0	854	351	119.727	25.144000000000002	Anti Lewis B Abcam	S1-77A
2	5	0	680	411	59.222	5.571000000000001	Anti Lewis B Abcam	S1-77A
2	6	0	541	447	22.609	0.912	Anti Lewis B Abcam	S1-77A
2	7	0	24410	5790	268.88	7.107	Anti IL-1a 	S1-77A
2	8	0	38035	4611	733.0980000000001	22.853	Anti IL-1a 	S1-77A
2	9	0	34065	3648	1541.158	17.426	Anti IL-1a 	S1-77A
2	10	0	1299	716	47.826	13.38	Anti TGF-b 	S1-77A
2	11	0	918	601	24.147	6.821000000000001	Anti TGF-b 	S1-77A
2	12	0	806	569	15.710999999999999	4.655	Anti TGF-b 	S1-77A
2	13	0	193	227	5.6739999999999995	1.7169999999999999	Anti TNF-a 	S1-77A
2	14	0	229	454	9.1	3.423	Anti TNF-a 	S1-77A
2	15	0	149	369	9.32	2.9139999999999997	Anti TNF-a 	S1-77A
2	1	0	350	275	8.321	10.367	Anti IFN-g 	S1-77A
2	2	0	303	224	12.306	8.538	Anti IFN-g 	S1-77A
2	3	0	577	364	56.72	19.188	Anti IFN-g 	S1-77A
2	4	0	46	52	3.824	1.0270000000000001	Anti Mac-2bp (LGALS3BP) 	S1-77A
2	5	0	40	26	2.531	0.309	Anti Mac-2bp (LGALS3BP) 	S1-77A
2	6	0	41	23	0.198	-0.013999999999999999	Anti Mac-2bp (LGALS3BP) 	S1-77A
2	7	0	661	548	2.4819999999999998	1.218	Anti VWF 	S1-77A
2	8	0	630	432	30.04	13.58	Anti VWF 	S1-77A
2	9	0	673	513	37.55	4.07	Anti VWF 	S1-77A
2	10	0	11	26	0.852	2.425	Anti B.G.A Abcam	S1-77A
2	11	0	9	16	0.382	0.11900000000000001	Anti B.G.A Abcam	S1-77A
2	12	0	4	5	0.20800000000000002	-0.07400000000000001	Anti B.G.A Abcam	S1-77A
2	13	0	36	30	-0.003	-0.031	Anti B.G.A Thermo Fisher	S1-77A
2	14	0	48	58	-0.005	-0.05	Anti B.G.A Thermo Fisher	S1-77A
2	15	0	56	52	1.609	0.491	Anti B.G.A Thermo Fisher	S1-77A
2	1	0	540	281	-0.025	0.071	Anti B.G.B Abcam	S1-77A
2	2	0	580	284	-0.022000000000000002	0.301	Anti B.G.B Abcam	S1-77A
2	3	0	543	277	-0.046	-0.07200000000000001	Anti B.G.B Abcam	S1-77A
2	4	0	525	319	1.0090000000000001	1.804	Anti B.G.B Thermo Fisher	S1-77A
2	5	0	493	237	0.52	0.261	Anti B.G.B Thermo Fisher	S1-77A
2	6	0	530	297	0.218	0.098	Anti B.G.B Thermo Fisher	S1-77A
2	7	0	347	639	2.997	1.45	Anti CD63 Thermo Fisher	S1-77A
2	8	0	370	432	54.15	28.416999999999998	Anti CD63 Thermo Fisher	S1-77A
2	9	0	446	473	3.0410000000000004	0.599	Anti CD63 Thermo Fisher	S1-77A
2	10	0	1202	429	2.738	0.198	Cholera Toxin B Sigma	S1-77A
2	11	0	1297	446	43.68	6.381	Cholera Toxin B Sigma	S1-77A
2	12	0	1615	449	51.88	5.292000000000001	Cholera Toxin B Sigma	S1-77A
2	13	0	26098	18824	18.921	5.428	RCA120 Vector	S1-77A
2	14	0	25651	19593	19.41	6.028	RCA120 Vector	S1-77A
2	15	0	24236	18775	505.381	189.908	RCA120 Vector	S1-77A
3	1	0	852	1760	43.608999999999995	13.672	ConA Sigma	S1-88A
3	2	0	922	1893	49.75	44.925	ConA Sigma	S1-88A
3	3	0	1273	2270	59.478	55.846000000000004	ConA Sigma	S1-88A
3	4	0	458	666	25.5	19.671	GNA Sigma	S1-88A
3	5	0	499	644	20.417	11.136	GNA Sigma	S1-88A
3	6	0	355	590	0.39899999999999997	0.384	GNA Sigma	S1-88A
3	7	0	243	463	0.20199999999999999	0.34299999999999997	AIA GlycoMatrix	S1-88A
3	8	0	275	494	7.394	4.843	AIA GlycoMatrix	S1-88A
3	9	0	296	513	6.973	8.55	AIA GlycoMatrix	S1-88A
3	10	0	3203	590	105.458	14.135	PHA-E Vector	S1-88A
3	11	0	3565	664	133.6	19.875	PHA-E Vector	S1-88A
3	12	0	4721	1055	183.333	40.97	PHA-E Vector	S1-88A
3	13	0	1258	1845	51.84	54.443999999999996	AIA Vector	S1-88A
3	14	0	1000	1314	33.625	10.091000000000001	AIA Vector	S1-88A
3	15	0	1331	1398	18.048	9.872	AIA Vector	S1-88A
3	1	0	857	642	24.486	4.445	LcH Vector	S1-88A
3	2	0	836	476	12.945	1.146	LcH Vector	S1-88A
3	3	0	1075	550	18.647000000000002	1.415	LcH Vector	S1-88A
3	4	0	1597	2987	61.667	87.667	SNA Vector	S1-88A
3	5	0	1631	3035	129.52	147.694	SNA Vector	S1-88A
3	6	0	1654	2572	1.5530000000000002	1.889	SNA Vector	S1-88A
3	7	0	1515	1149	3.486	2.887	WGA Vector	S1-88A
3	8	0	1404	1023	156.269	105.804	WGA Vector	S1-88A
3	9	0	2197	1772	209.47799999999998	197.108	WGA Vector	S1-88A
3	10	0	180	515	6.88	16.065	PNA Vector	S1-88A
3	11	0	163	474	18.308	46.516000000000005	PNA Vector	S1-88A
3	12	0	170	486	44.28	68.469	PNA Vector	S1-88A
3	13	0	4398	46975	177.96	1282.412	AAL Vector	S1-88A
3	14	0	4169	35079	123.375	157.444	AAL Vector	S1-88A
3	15	0	4863	38782	124.205	194.46200000000002	AAL Vector	S1-88A
3	1	0	1166	1366	40.406	24.666999999999998	PSA Vector	S1-88A
3	2	0	1130	1286	0.5329999999999999	0.7879999999999999	PSA Vector	S1-88A
3	3	0	1484	1615	0.774	1.001	PSA Vector	S1-88A
3	4	0	2986	2661	146.87	79.902	PSA GlycoMatrix	S1-88A
3	5	0	3160	2734	137.5	88.429	PSA GlycoMatrix	S1-88A
3	6	0	2255	2270	103.667	70.972	PSA GlycoMatrix	S1-88A
3	7	0	454	426	0.645	0.18600000000000003	UEA-I Vector	S1-88A
3	8	0	443	407	0.568	0.152	UEA-I Vector	S1-88A
3	9	0	452	386	15.56	10.054	UEA-I Vector	S1-88A
3	10	0	388	193	37.731	38.0	LEL Vector	S1-88A
3	11	0	366	166	34.48	37.867	LEL Vector	S1-88A
3	12	0	343	153	25.791999999999998	21.968000000000004	LEL Vector	S1-88A
3	13	0	13070	9576	461.538	342.51599999999996	MPL Vector	S1-88A
3	14	0	12613	7948	344.25	48.411	MPL Vector	S1-88A
3	15	0	14312	10344	441.55199999999996	264.872	MPL Vector	S1-88A
3	1	0	596	475	20.607	19.871	BPL Vector	S1-88A
3	2	0	565	360	0.215	0.22899999999999998	BPL Vector	S1-88A
3	3	0	456	261	0.147	0.106	BPL Vector	S1-88A
3	4	0	1357	1558	78.967	48.725	MAA-I Vector	S1-88A
3	5	0	812	978	62.966	42.787	MAA-I Vector	S1-88A
3	6	0	932	1209	104.88	84.421	MAA-I Vector	S1-88A
3	7	0	2288	17220	4.427	10.411	STL Vector	S1-88A
3	8	0	2560	23619	4.916	11.600999999999999	STL Vector	S1-88A
3	9	0	2288	21489	119.52	427.19	STL Vector	S1-88A
3	10	0	1196	1479	45.36	48.5	WFA Vector	S1-88A
3	11	0	1044	1250	41.923	63.037	WFA Vector	S1-88A
3	12	0	1062	1312	37.0	41.581	WFA Vector	S1-88A
3	13	0	1760	2308	53.75	62.242	DBA Vector	S1-88A
3	14	0	1566	1893	52.37	57.968	DBA Vector	S1-88A
3	15	0	1535	1866	52.0	51.184	DBA Vector	S1-88A
3	1	0	721	741	23.441	48.077	SBA Vector	S1-88A
3	2	0	759	830	19.555999999999997	40.673	SBA Vector	S1-88A
3	3	0	683	689	16.658	19.405	SBA Vector	S1-88A
3	4	0	138	95	8.64	2.313	HHL Vector	S1-88A
3	5	0	140	118	8.931000000000001	1.725	HHL Vector	S1-88A
3	6	0	171	92	12.76	1.653	HHL Vector	S1-88A
3	7	0	860	3130	43.667	170.019	DSA Vector	S1-88A
3	8	0	853	3135	37.971	112.973	DSA Vector	S1-88A
3	9	0	1065	3393	39.943000000000005	121.087	DSA Vector	S1-88A
3	10	0	1214	1155	46.64	43.407	ECA Vector	S1-88A
3	11	0	1139	1099	44.461999999999996	38.433	ECA Vector	S1-88A
3	12	0	1771	3023	47.0	102.194	ECA Vector	S1-88A
3	13	0	2374	1058	60.388999999999996	32.667	GSL-II Vector	S1-88A
3	14	0	2414	1084	21.651	6.006	GSL-II Vector	S1-88A
3	15	0	1496	771	15.152000000000001	5.268	GSL-II Vector	S1-88A
3	1	0	901	869	25.71	25.761999999999997	LTL Lotus Vector	S1-88A
3	2	0	809	772	21.353	15.808	LTL Lotus Vector	S1-88A
3	3	0	1005	1096	37.56	29.694000000000003	LTL Lotus Vector	S1-88A
3	4	0	1457	569	61.136	13.255999999999998	GNA Vector	S1-88A
3	5	0	1793	515	81.85	6.6	GNA Vector	S1-88A
3	6	0	1811	493	75.273	7.438	GNA Vector	S1-88A
3	7	0	349	307	11.889000000000001	5.415	NPL Vector	S1-88A
